SpeechID,Speech,Speaker,Location,Year
484,"It's so much worse than the numbers that you're getting, which are fake numbers.",Trump,Philadelphia,2024
485,"Look, we're in for 250 billion or more, because they don't ask Europe, which is a much bigger beneficiary to getting this thing done than we are.",Trump,Philadelphia,2024
486,They're in for $150 billion less because Biden and you don't have the courage to ask Europe like I did with NATO.,Trump,Philadelphia,2024
487,"They paid billions and billions, hundreds of billions of dollars when I said either you pay up or we're not gonna protect you anymore.",Trump,Philadelphia,2024
488,So that may be one of the reasons they don't like me as much as they like weak people. But you take a look at what's happening. We're in for 250 to 275 billion.,Trump,Philadelphia,2024
489,"They're into 100 to 150. They should be forced to equalize. With that being said, I wanna get the war settled. I know Zelenskyy very well, and I know Putin very well.",Trump,Philadelphia,2024
490,I have a good relationship. And they respect your President. Okay? They respect me. They don't respect Biden. How would you respect him? Why? For what reason?,Trump,Philadelphia,2024
491,He hasn't even made a phone call in two years to Putin. Hasn't spoken to anybody. They don't even try and get it. That is a war that's dying to be settled.,Trump,Philadelphia,2024
492,"I will get it settled before I even become President. If I win, when I'm President-Elect, and what I'll do is I'll speak to one, I'll speak to the other, I'll get 'em together.",Trump,Philadelphia,2024
493,That war would have never happened.,Trump,Philadelphia,2024
494,"And in fact when I saw Putin after I left, unfortunately left because our--our country has gone to hell, but after I left when I saw him building up soldiers,",Trump,Philadelphia,2024
495,"he did it after I left, I said oh, he must be negotiating. It must be a good strong point of negotiation. Well, it wasn't because Biden had no idea how to talk to him.",Trump,Philadelphia,2024
496,"He had no idea how to stop it. And now you have millions of people dead and it's only getting worse and it could lead to World War 3. Don't kid yourself, David.",Trump,Philadelphia,2024
497,We're playing with World War 3. And we have a President that we don't even know if he's -- where is our President? We don't even know if he's a President.,Trump,Philadelphia,2024
498,And just to clarify here.,Moderator,Philadelphia,2024
499,"They threw him out of a campaign like a dog. We don't even know, is he our President? But we have a President--",Trump,Philadelphia,2024
500,"Mr. President,",Moderator,Philadelphia,2024
501,--that doesn't know he's alive.,Trump,Philadelphia,2024
502,"Your time is up. Uh, uh,just to clarify the question, do you believe it's in the U.S. best interests for Ukraine to win this war? Yes or no?",Moderator,Philadelphia,2024
503,I think it's in the U.S. best interest to get this war finished and f--just get it done.,Trump,Philadelphia,2024
504,All right.,Moderator,Philadelphia,2024
505,Negotiate a deal. Because we have to stop all of these human lives from being destroyed.,Trump,Philadelphia,2024
506,I want to take this to Vice President Harris. I want to get your thoughts on support for Ukraine in this moment.,Moderator,Philadelphia,2024
507,"But also as Commander-in-Chief, if elected, how would you deal with Vladimir Putin and would it be any different from what we're seeing from President Biden?",Moderator,Philadelphia,2024
508,"Well, first of all, it's important to remind the former President you're not runnin' against Joe Biden, you're runnin' against me.",Harris,Philadelphia,2024
509,I believe the reason that Donald Trump says that this war would be over within 24 hours is because he would just give it up. And that's not who we are as Americans.,Harris,Philadelphia,2024
510,Let's understand what happened here.,Harris,Philadelphia,2024
511,"Uh, I actually met with Zelenskyy a few days before Russia invaded, tried through force to change territorial boundaries, to defy one of the most important international rules and norms,",Harris,Philadelphia,2024
512,which is the importance of sovereignty and territorial integrity. And I met with President Zelenskyy. I shared with him American intelligence about how he could defend himself.,Harris,Philadelphia,2024
513,"Days later I went to NATO's eastern flank, to Poland and Romania. And through the work that I and others did, we brought 50 countries together to support Ukraine in its righteous defense.",Harris,Philadelphia,2024
514,"And because of our support, because of the air defense, the ammunition, the artillery, the javelins, the Abrams tanks that we have provided, Ukraine stands as an independent and free country.",Harris,Philadelphia,2024
515,"If Donald Trump were President, Putin would be sitting in Kyiv right now. And understand what that would mean. Because Putin's agenda is not just about Ukraine.",Harris,Philadelphia,2024
516,Understand why the European allies and our NATO allies are so thankful that you are no longer President and that we understand the importance of the greatest military alliance the,Harris,Philadelphia,2024
517,"world has ever known, which is NATO. And what we have done to preserve the ability of Zelenskyy and the Ukrainians to fight for their Independence.",Harris,Philadelphia,2024
518,"Otherwise, Putin would be sitting in Kyiv with his eyes on the rest of Europe. Starting with Poland.",Harris,Philadelphia,2024
519,"And why don't you tell the 800,000 Polish Americans right here in Pennsylvania how quickly you would give up, for the sake of favor and what you think is a",Harris,Philadelphia,2024
520,"friendship, with what is known to be a dictator who would eat you for lunch.",Harris,Philadelphia,2024
521,Vice President Harris Thank you. We heard from both of you on Ukraine tonight. Afghanistan came up in the last hour--,Moderator,Philadelphia,2024
522,I have to respond to her.,Trump,Philadelphia,2024
523,-- I wanted her to respond to something you said earlier.,Moderator,Philadelphia,2024
524,I have to respond.,Trump,Philadelphia,2024
525,Please I'll give you a minute here.,Moderator,Philadelphia,2024
526,"Putin would be sitting in Moscow and he wouldn't have lost 300,000 men and women. But he would have been sitting in Moscow",Trump,Philadelphia,2024
527,"Quiet, please. He would have been sitting in Moscow much happier than he is right now. But eventually, you know, he's got a thing that other people don't have. He's got nuclear weapons.",Trump,Philadelphia,2024
528,They don't ever talk about that. He's got nuclear weapons. Nobody ever thinks about that. And eventually uh maybe he'll use them. Maybe he hasn't been that threatening. But he does have that.,Trump,Philadelphia,2024
529,"Something we don't even like to talk about. Nobody likes to talk about it. But just so you understand, they sent her to negotiate peace before this war started.",Trump,Philadelphia,2024
530,Three days later he went in and he started the war because everything they said was weak and stupid. They said the wrong things. That war should have never started. She was the emissary.,Trump,Philadelphia,2024
531,They sent her in to negotiate with Zelenskyy and Putin. And she did and the war started three days later--,Trump,Philadelphia,2024
532,Vice President--,Moderator,Philadelphia,2024
533,"--and that's the kind of talent we have with her. She's worse than Biden. In my opinion, I think he's the worst president in the history of our country.",Trump,Philadelphia,2024
534,She goes down as the worst Vice President in the history of our country. But let me tell you something. She is a horrible negotiator. They sent her in to negotiate.,Trump,Philadelphia,2024
535,As soon as they left Putin did the invasion.,Trump,Philadelphia,2024
536,"President Trump, thank you. You did bring up something, you said she went to negotiate with Vladimir Putin. Vice President Harris, have you ever met Vladimir Putin, can you clarify tonight?",Moderator,Philadelphia,2024
537,"Yet again, I said it at the beginning of this debate, you're going to hear a bunch of lies coming from this fella. And that is another one.",Harris,Philadelphia,2024
538,"When I went to meet with President Zelenskyy, I've now met with him over five times.",Harris,Philadelphia,2024
539,"The reality is, it has been about standing as America always should, as a leader upholding international nul--rules and norms.",Harris,Philadelphia,2024
540,"As a leader who shows strength, understanding that the alliances we have around the world are dependent on our ability to look out for our friends and not favor our",Harris,Philadelphia,2024
541,"enemies, because you adore strongmen instead of caring about democracy. And that is very much what is at stake here. The President of the United States is Commander-in-Chief.",Harris,Philadelphia,2024
542,And the American people have a right to rely on a president who understands the significance of America's role and responsibility in terms of ensuring that there is stability and,Harris,Philadelphia,2024
543,ensuring we stand up for our principles and not sell them for the--for the benefit of personal flattery.,Harris,Philadelphia,2024
544,We've talked about Ukraine and Vladimir Putin. I do want to talk about Afghanistan. It came up in the first hour of this debate.,Moderator,Philadelphia,2024
545,"David, one thing.",Trump,Philadelphia,2024
546,"I, I want to move on to Afghanistan--",Moderator,Philadelphia,2024
547,"Secretary General Stoltenberg said Trump did the most amazing thing I've ever seen, he got these countries, the 28 countries at the time, to pay up. He said I've never seen--he's the head of NATO.",Trump,Philadelphia,2024
548,He said I've never seen--for years we were paying almost all of NATO. We were being ripped off by European nations both on trade and on NATO.,Trump,Philadelphia,2024
549,"I got them to pay up by saying one of the statements you made before, if you don't pay we're not gonna protect you.",Trump,Philadelphia,2024
550,President Trump--,Moderator,Philadelphia,2024
551,Otherwise we would've never gotten it. He said it was one of the most incredible jobs that he's ever seen done.,Trump,Philadelphia,2024
552,Thank you. I want to turn to Afghanistan.,Moderator,Philadelphia,2024
553,"It came up in the first hour of the debate, and we witnessed a, a poignant moment today on Capitol Hill honoring the soldiers who died in the chaotic withdrawal from Afghanistan.",Moderator,Philadelphia,2024
554,"I do want to ask the Vice President, do you believe you bear any responsibility in the way that withdrawal played out?",Moderator,Philadelphia,2024
555,"Well, I will tell you, I agreed with President Biden's decision to pull out of Afghanistan. Four presidents said they would, and Joe Biden did.",Harris,Philadelphia,2024
556,"And as a result, America's taxpayers are not paying the $300 million a day we were paying for that endless war.",Harris,Philadelphia,2024
557,"And as of today, there is not one member of the United States military who is in active duty in a combat zone in any war zone around the world--the first time this century.",Harris,Philadelphia,2024
558,But let's understand how we got to where we are. Donald Trump when he was President negotiated one of the weakest deals you can imagine. He calls himself a dealmaker.,Harris,Philadelphia,2024
559,"Even his National Security Adviser said it was a weak, terrible deal. And here's how it went down. He bypassed the Afghan government. He negotiated directly with a terrorist organization called the Taliban.",Harris,Philadelphia,2024
560,"The negotiation involved the Taliban getting 5,000 terrorists, Taliban terrorists, released. And get this--no, get this. And the President at the time invited the Taliban to Camp David.",Harris,Philadelphia,2024
561,"A place of storied significance for us as Americans, a place where we honor the importance of American diplomacy, where we invite and receive respected world leaders.",Harris,Philadelphia,2024
562,And this former President as President invited them to Camp David because he does not again appreciate the role and responsibility of the President of the United States to be,Harris,Philadelphia,2024
563,Commander in Chief with a level of respect.,Harris,Philadelphia,2024
564,"And this gets back to the point of how he has consistently disparaged and demeaned members of our military, fallen soldiers, and the work that we must do to uphold",Harris,Philadelphia,2024
565,the strength and the respect of the United States of America around the world.,Harris,Philadelphia,2024
566,"Vice President Harris, thank you. President Trump, your response to her saying that you began the negotiations with the Taliban.",Moderator,Philadelphia,2024
567,"Yeah, thank you. So if you take a look at that period of time, the Taliban was killing our soldiers, a lot of 'em, with snipers.",Trump,Philadelphia,2024
568,And I got involved with the Taliban because the Taliban was doing the killing. That's the fighting force within Afghanistan.,Trump,Philadelphia,2024
569,"They don't bother doing that because you know, they deal with the wrong people all the time. But I got involved. And Abdul is the head of the Taliban.",Trump,Philadelphia,2024
570,"He is still the head of the Taliban. And I told Abdul don't do it anymore, you do it anymore you're gonna have problems.",Trump,Philadelphia,2024
571,"And he said, ""Why do you send me a picture of my house?"" I said, ""You're going to have to figure that out, Abdul."" And for 18 months we had nobody killed.",Trump,Philadelphia,2024
572,"We did have an agreement negotiated by Mike Pompeo. It was a very good agreement. The reason it was good, it was--we were getting out.",Trump,Philadelphia,2024
573,"We would have been out faster than them, but we wouldn't have lost the soldiers. We wouldn't have left many Americans behind.",Trump,Philadelphia,2024
574,"And we wouldn't have left--we wouldn't have left $85 billion worth of brand new beautiful military equipment behind. And just to finish, they blew it.",Trump,Philadelphia,2024
575,"The agreement said you have to do this, this, this, this, this, and they didn't do it. They didn't do it.",Trump,Philadelphia,2024
576,The agreement was--was terminated by us because they didn't do what they were supposed to do.,Trump,Philadelphia,2024
577,I want to move on.,Moderator,Philadelphia,2024
578,"And these people did the worst withdrawal and in my opinion the most embarrassing moment in the history of our country. And by the way, that's why Russia attacked Ukraine.",Trump,Philadelphia,2024
579,Because they saw how incompetent she and her boss are.,Trump,Philadelphia,2024
580,"President Trump, thank you. I want to move on now to race and politics in this country. Mr.",Moderator,Philadelphia,2024
581,"President, you recently said of Vice President Harris, ""I didn't know she was Black until a number of years ago when she happened to turn Black, and now she wants",Moderator,Philadelphia,2024
582,"to be known as Black."" I want to ask a bigger-picture question here tonight. Why do you believe it's appropriate to weigh in on the racial identity of your opponent?",Moderator,Philadelphia,2024
583,"I don't. And I don't care. I don't care what she is. I don't care. Uh, you make a big deal out of something. I couldn't care less.",Trump,Philadelphia,2024
584,Whatever she wants to be is okay with me.,Trump,Philadelphia,2024
585,"But those were your words. So, I'm asking --",Moderator,Philadelphia,2024
586,"I don't know. I don't know. All I can say is I read where she was not Black--that she put out. And, I'll say that. And then I read that she was Black.",Trump,Philadelphia,2024
587,And that's okay. Either one was okay with me. That's up to her. That's up to her.,Trump,Philadelphia,2024
588,"Vice President Harris, your thoughts on this?",Moderator,Philadelphia,2024
589,"I think it's, I mean honestly, I think it's a tragedy that we have someone who wants to be President who has consistently over the course of his career attempted",Harris,Philadelphia,2024
590,"to use race to divide the American people. You know, I do believe that the vast majority of us know that we have so much more in common than what separates us.",Harris,Philadelphia,2024
591,"And we don't want this kind of approach that is just constantly trying to divide us, and especially by race. And let's remember how Donald Trump started.",Harris,Philadelphia,2024
592,"He was a, a, a—land, he owned land, he owned buildings, and he was investigated because he refused to rent property to Black families.",Harris,Philadelphia,2024
593,"Let's remember, this is the same individual who took out a full-page ad in The New York Times calling for the execution of five young Black and Latino boys who",Harris,Philadelphia,2024
594,"were innocent, the Central Park Five. Took out a full-page ad calling for their execution. This is the same individual who spread birther lies about the first Black President of the United States.",Harris,Philadelphia,2024
595,"And I think the American people want better than that. Want better than this. Want someone who understands as I do, I travel our country, we see in each other a friend.",Harris,Philadelphia,2024
596,We see in each other a neighbor. We don't want a leader who is constantly trying to have Americans point their fingers at each other.,Harris,Philadelphia,2024
597,"I meet with people all the time who tell me ""Can we please just have discourse about how we're going to invest in the aspirations and the ambitions and the",Harris,Philadelphia,2024
598,"dreams of the American people?"" Knowing that regardless of people's color or the language their grandmother speaks we all have the same dreams and aspirations and want a president who",Harris,Philadelphia,2024
599,"invests in those, not in hate and division.",Harris,Philadelphia,2024
600,Vice President Harris thank you. Linsey?,Moderator,Philadelphia,2024
601,"President Trump, this is now your third time --",Moderator,Philadelphia,2024
602,This is the most divisive presidency in the history of our country. There's never been anything like it. They're destroying our country.,Trump,Philadelphia,2024
603,"And they come up with things like what she just said going back many, many years when a lot of people including Mayor Bloomberg agreed with me on the Central Park Five.",Trump,Philadelphia,2024
604,"They admitted--they said, they pled guilty. And I said, well, if they pled guilty they badly hurt a person, killed a person ultimately. And if they pled guilty--then they pled we're not guilty.",Trump,Philadelphia,2024
605,"But this is a person that has to stretch back years, 40, 50 years ago because there's nothing now.",Trump,Philadelphia,2024
606,"I built one of the greatest economies in the history of the world and I'm gonna build it again. It's going to be bigger, better and stronger. But they're destroying our economy.",Trump,Philadelphia,2024
607,"They have no idea what a good economy is. Their oil policies--every single policy--and remember this. She is Biden. She's trying to get away from Biden. I don't know the gentleman, she says.",Trump,Philadelphia,2024
608,She is Biden. The worst inflation we've ever had. A horrible economy because inflation has made it so bad. And she can't get away with that.,Trump,Philadelphia,2024
609,"Mr. President, thank you, your time is up. Linsey --",Moderator,Philadelphia,2024
610,"I want to respond to that, though. I want to just respond briefly. Clearly, I am not Joe Biden. And I am certainly not Donald Trump.",Harris,Philadelphia,2024
611,And what I do offer is a new generation of leadership for our country.,Harris,Philadelphia,2024
612,"One who believes in what is possible, one who brings a sense of optimism about what we can do instead of always disparaging the American people.",Harris,Philadelphia,2024
613,"I believe in what we can do to strengthen our small businesses, which is why I have a plan. Let's talk about our plans. And, and let's compare the plans.",Harris,Philadelphia,2024
614,"I have a plan to give startup businesses $50,000 tax deduction, to pursue their ambitions, their innovation, their ideas, their hard work.",Harris,Philadelphia,2024
615,"I have a plan. $6,000 for young families for the first year of your child's life. To help you in that most critical stage of your child's development.",Harris,Philadelphia,2024
616,"I have a plan that is about allowing people to be able to pursue what has been fleeting in terms of the American dream, by offering a help with down",Harris,Philadelphia,2024
617,"payment of $25,000, down payment assistance for first-time home buyers. That's the kind of conversation I believe, David, that people really want tonight as opposed to a conversation that is constantly about belittling and name-calling.",Harris,Philadelphia,2024
618,Let's turn the page and move forward.,Harris,Philadelphia,2024
619,"Vice President Harris, thank you. Let's turn to policy--let's turn back to policy.",Moderator,Philadelphia,2024
620,"President Trump, we have to move on. President Trump --",Moderator,Philadelphia,2024
621,She is destroying our country.,Trump,Philadelphia,2024
622,"Let's turn to policy, please?",Moderator,Philadelphia,2024
623,She has a plan to defund the police. She has a flan--plan to confiscate everybody's gun.,Trump,Philadelphia,2024
624,President Trump we do have to--,Moderator,Philadelphia,2024
625,She has a plan to not allow fracking in Pennsylvania or anywhere else. That's what her plan is until just recently.,Trump,Philadelphia,2024
626,"President Trump, President Trump.",Moderator,Philadelphia,2024
627,The former president has said something twice and I need to respond too. I just need to respond one time to what he has said multiple times.,Harris,Philadelphia,2024
628,"I'm sorry, we're going to move on, Vice President Harris. This is now your third time running for president. you have long vowed to repeal and replace the Affordable Care Act, also known as Obamacare.",Moderator,Philadelphia,2024
629,"You have failed to accomplish that. You now say you're going to keep Obamacare. Quote, unless we can do something much better. Last month you said, quote, we're working on it.",Moderator,Philadelphia,2024
630,"So tonight, nine years after you first started running, do you have a plan and can you tell us what it is?",Moderator,Philadelphia,2024
631,Obamacare was lousy health care. Always was. It's not very good today.,Trump,Philadelphia,2024
632,"And what I said, that if we come up with something, and we are working on things, we're going to do it and we're going to replace it. But remember this.",Trump,Philadelphia,2024
633,I inherited Obamacare because Democrats wouldn't change it. They wouldn't vote for it. They were unanimous. They wouldn't vote to change it.,Trump,Philadelphia,2024
634,"If they woulda done that, we woulda had a much better plan than Obamacare. But the Democrats came up, they wouldn't vote for it.",Trump,Philadelphia,2024
635,"I had a choice to make when I was President, do I save it and make it as good as it can be? Never gonna be great. Or do I let it rot?",Trump,Philadelphia,2024
636,"And I felt I had an obligation, even though politically it would have been good to just let it rot and let it go away.",Trump,Philadelphia,2024
637,"I decided--and I told my people, the top people, and they're very good people--I have a lot of good people in this -- that administration. We read about the bad ones.",Trump,Philadelphia,2024
638,We had some real bad ones too. And so do they. They have really bad ones. The difference is they don't get rid of 'em. But let me just explain.,Trump,Philadelphia,2024
639,"I had a choice to make do I save it and make it as good as it can be, or do I let it rot? And I saved it. I did the right thing.",Trump,Philadelphia,2024
640,But it's still never going to be great. And it's too expensive for people. And what we will do is we're looking at different plans.,Trump,Philadelphia,2024
641,"If we can come up with a plan that's going to cost our people, our population, less money and be better health care than Obamacare, then I would absolutely do it.",Trump,Philadelphia,2024
642,"But until then, I'd run it as good as it can be run.",Trump,Philadelphia,2024
643,"So just a yes or no, you still do not have a plan?",Moderator,Philadelphia,2024
644,I have concepts of a plan. I'm not President right now. But if we come up with something I would only change it if we come up with something that's better and less expensive.,Trump,Philadelphia,2024
645,And there are concepts and options we we have to do that. And you'll be hearing about it in the not-too-distant future.,Trump,Philadelphia,2024
646,"Vice president Harris, in 2017 you supported Bernie Sanders' proposal to do away with private insurance and create a government-run health care system.",Moderator,Philadelphia,2024
647,Two years later you proposed a plan that included a private insurance option. What is your plan today?,Moderator,Philadelphia,2024
648,"Well, first of all, I absolutely support and over the last four years as Vice President, private health care options. But what we need to do is maintain and grow the Affordable Care Act.",Harris,Philadelphia,2024
649,"But I, I'll get to that, Linsey. I just need to respond to a previous point that the former President has made. I've made very clear my position on fracking.",Harris,Philadelphia,2024
650,And then this business about taking everyone's guns away. Tim Walz and I are both gun owners. We're not taking anybody's guns away. So stop with the continuous lying about this stuff.,Harris,Philadelphia,2024
651,"As it relates to the Affordable Care Act, understand, just look at the history to know where people stand.",Harris,Philadelphia,2024
652,"When Donald Trump was president, 60 times he tried to get rid of the Affordable Care Act. 60 times. I was a Senator at the time.",Harris,Philadelphia,2024
653,"When, I will never forget the early morning hours when it was up for a vote in the United States Senate and the late great John McCain, who you have",Harris,Philadelphia,2024
654,"disparaged as being--uh, you don't like him, you said at the time, because he got caught, he was an American hero. The late great John McCain, I will never forget that night.",Harris,Philadelphia,2024
655,"Walked onto the Senate floor and said no, you don't. No, you don't. No, you don't get rid of the Affordable Care Act. You have no plan.",Harris,Philadelphia,2024
656,And what the Affordable Care Act has done is eliminate the ability of insurance companies to deny people with pre-existing conditions.,Harris,Philadelphia,2024
657,"I don't have to tell the people watching tonight, you remember what that was like?",Harris,Philadelphia,2024
658,"Remember when an insurance company could deny if a child had asthma, if someone was a breast cancer survivor, if a grandparent had diabetes?",Harris,Philadelphia,2024
659,"And thankfully, as I've been Vice President and we over the last four years have strengthened the Affordable Care Act, we have allowed for the first time Medicare to negotiate",Harris,Philadelphia,2024
660,"drug prices on behalf of you the American people. Donald Trump said he was gonna allow Medicare to negotiate dr, drug prices. He never did. We did.",Harris,Philadelphia,2024
661,"And now we have capped the cost of insulin at $35 a month. Since I've been Vice President we have capped the cost of prescription medication for seniors at $2,000 a year.",Harris,Philadelphia,2024
662,And when I am President we will do that for all people understanding that the value I bring to this is that access to health care should be a right,Harris,Philadelphia,2024
663,"and not just a privilege of those who can afford it. And the plan has to be to strengthen the Affordable Care Act, not get rid of it--",Harris,Philadelphia,2024
664,Thank you--,Moderator,Philadelphia,2024
665,--the past is prologue in terms of where Donald Trump stands on that.,Harris,Philadelphia,2024
666,I want to move to an issue that's important --,Moderator,Philadelphia,2024
667,"She made a mistake. Number one, John McCain fought Obamacare for ten years. But it wasn't only him. It was, all of the Democrats that kept it going. And you know what?",Trump,Philadelphia,2024
668,"We could do much better than Obamacare. Much less money. But she won't improve private insurance for people. Private, medical insurance. That's another thing she doesn't want to get.--",Trump,Philadelphia,2024
669,President Trump--,Moderator,Philadelphia,2024
670,--People are paying privately for insurance that have worked hard and made money and they want to have private.,Trump,Philadelphia,2024
671,She wants everybody to be on government insurance where you wait six months for an operation that you need immediately.,Trump,Philadelphia,2024
672,"President Trump, thank you. We have another issue that we'd like to get to that's important for a number of Americans, in particular younger voters, and that's climate change.",Moderator,Philadelphia,2024
673,"President Trump, with regard to the environment, you say that we have to have clean air and clean water. Vice President Harris, you call climate change an existential threat.",Moderator,Philadelphia,2024
674,"The question to you both tonight is what would you do to fight climate change? And Vice President Harris, we'll start with you. One minute for you each.",Moderator,Philadelphia,2024
675,"Well, the former President had said that climate change is a hoax. And what we know is that it is very real.",Harris,Philadelphia,2024
676,"You ask anyone who lives in a state who has experienced these extreme weather occurrences, who now is either being denied home insurance or is being jacked up.",Harris,Philadelphia,2024
677,"You ask anybody who has been um, the victim of what that means in terms of losing their home, having nowhere to go. We know that we can actually deal with this issue.",Harris,Philadelphia,2024
678,The young people of America care deeply about this issue.,Harris,Philadelphia,2024
679,And I am proud that as Vice President over the last four years we have invested a trillion dollars in a clean energy economy while we have also increased domestic gas production to historic levels.,Harris,Philadelphia,2024
680,"We have created over 800,000 new manufacturing jobs while I have been Vice President. We have invested in clean energy to the point that we are opening up factories around the world.",Harris,Philadelphia,2024
681,Donald Trump said he was going to create manufacturing jobs. He lost manufacturing jobs.,Harris,Philadelphia,2024
682,"And I'm also proud to have the endorsement of the United Auto Workers and Shawn Fain, who also know that part of building a clean energy economy includes investing in American-made products, American automobiles.",Harris,Philadelphia,2024
683,"It includes growing what we can do around American manufacturing and opening up auto plants, not closing them like happened under Donald Trump.",Harris,Philadelphia,2024
684,"Vice President Harris, thank you.",Moderator,Philadelphia,2024
685,"That didn't happen under Donald Trump. Let me just tell you, they lost 10,000 manufacturing jobs this last month. It's going--they're all leaving. They're building big auto plants in Mexico.",Trump,Philadelphia,2024
686,"In many cases owned by China. They're building these massive plants, and they think they're going to sell their cars into the United States because of these people.",Trump,Philadelphia,2024
687,What they have given to China is unbelievable. But we're not going to let that. We'll put tariffs on those cars so they can't come into our country.,Trump,Philadelphia,2024
688,"Because they will kill the United Auto Workers and any auto worker, whether it's in Detroit or South Carolina or any other place. What they've done to business and manufacturing in this country is horrible.",Trump,Philadelphia,2024
689,"We have nothing because they, they refuse--you know, Biden doesn't go after people because supposedly China paid him millions of dollars. He's afraid to do it. Between him and his son.",Trump,Philadelphia,2024
690,"They get all this money from Ukraine. They get all this money from all of these different countries. And then you wonder why is he so loyal to this one, that one Ukraine, China?",Trump,Philadelphia,2024
691,Why is he? Why did he get 3 1/2 million dollars from the mayor of Moscow's wife? Why did he get--why did she pay him 3 1/2 million dollars?,Trump,Philadelphia,2024
692,"This is a crooked administration, and they're selling our country down the tubes.",Trump,Philadelphia,2024
693,"President Trump, thank you.",Moderator,Philadelphia,2024
694,Thank you.,Trump,Philadelphia,2024
695,"We'll be right back with closing statements from both of our candidates. An historic night, this ABC News Presidential Debate from Philadelphia. Back in a moment. The time has come for closing statements.",Moderator,Philadelphia,2024
696,"And Vice President Harris, we begin with you.",Moderator,Philadelphia,2024
697,So I think you've heard tonight two very different visions for our country. One that is focused on the future and the other that is focused on the past.,Harris,Philadelphia,2024
698,And an attempt to take us backward. But we're not going back.,Harris,Philadelphia,2024
699,"And I do believe that the American people know we all have so much more in common than what separates us, and we can chart a new way forward.",Harris,Philadelphia,2024
700,"And a vision of that includes having a plan, understanding the aspirations, the dreams, the hopes, the ambition of the American people, which is why I intend to create an",Harris,Philadelphia,2024
701,"opportunity economy, investing in small businesses, in new families, in what we can do around protecting seniors, what we can do that is about giving hard-working folks a break in",Harris,Philadelphia,2024
702,bringing down the cost of living.,Harris,Philadelphia,2024
703,I believe in what we can do together that is about sustaining America's standing in the world and ensuring we have the respect that we so rightly deserve including respecting,Harris,Philadelphia,2024
704,our military and ensuring we have the most lethal fighting force in the world.,Harris,Philadelphia,2024
705,I will be a President that will protect our fundamental rights and freedoms including the right of a woman to make decisions about her own body and not have her,Harris,Philadelphia,2024
706,"government tell her what to do. I'll tell you, I started my career as a prosecutor. I was a D.A. I was an attorney general. A United States Senator. And now Vice President.",Harris,Philadelphia,2024
707,"I've only had one client. The people. And I'll tell you, as a prosecutor I never asked a victim or a witness are you a Republican or a Democrat.",Harris,Philadelphia,2024
708,"The only thing I ever asked them, are you okay? And that's the kind of president we need right now. Someone who cares about you and is not putting themselves first.",Harris,Philadelphia,2024
709,I intend to be a president for all Americans and focus on what we can do over the next 10 and 20 years to build back up our country by,Harris,Philadelphia,2024
710,investing right now in you the American people.,Harris,Philadelphia,2024
711,"Vice President Harris, thank you. President Trump?",Moderator,Philadelphia,2024
712,"So, she just started by saying she's gonna to do this, she's gonna to do that, she's gonna to do all these wonderful things. Why hasn't she done it?",Trump,Philadelphia,2024
713,She's been there for 3 1/2 years. They've had 3 1/2 years to fix the border. They've had 3 1/2 years to create jobs and all the things we talked about.,Trump,Philadelphia,2024
714,"Why hasn't she done it? She should leave right now, go down to that beautiful White House, go to the Capitol, get everyone together and do the things you want to do.",Trump,Philadelphia,2024
715,"But you haven't done it. And you won't do it. Because you believe in things that the American people don't believe in. You believe in things like, we're not going to frack.",Trump,Philadelphia,2024
716,"We're not going to take fossil fuel. We're not going to do--things that are going to make this country strong, whether you like it or not.",Trump,Philadelphia,2024
717,Germany tried that and within one year they were back to building normal energy plants. We're not ready for it. We can't sacrifice our country for the sake of bad vision.,Trump,Philadelphia,2024
718,But I just ask one simple question. Why didn't she do it? We're a failing nation. We're a nation that's in serious decline. We're being laughed at all over the world.,Trump,Philadelphia,2024
719,"All over the world, they laugh, I know the leaders very well. They're coming to see me. They call me. We're laughed at all over the world.",Trump,Philadelphia,2024
720,They don't understand what happened to us as a nation. We're not a leader. We don't have any idea what's going on. We have wars going on in the Middle East.,Trump,Philadelphia,2024
721,We have wars going on with Russia and Ukraine. We're going to end up in a third World War.,Trump,Philadelphia,2024
722,"And it will be a war like no other because of nuclear weapons, the power of weaponry. I rebuilt our entire military. She gave a lot of it away to the Taliban.",Trump,Philadelphia,2024
723,She gave it to Afghanistan.,Trump,Philadelphia,2024
724,"What these people have done to our country, and maybe toughest of all is allowing millions of people to come into our country, many of them are criminals, and they're destroying our country.",Trump,Philadelphia,2024
725,"The worst President, the worst Vice President in the history of our country.",Trump,Philadelphia,2024
726,President Trump thank you. And that is our ABC News presidential debate from here in Philadelphia at the National Constitution Center. I'm Linsey Davis.,Moderator,Philadelphia,2024
727,"And I'm David Muir. Thank you for watching here in the U.S. And all over the world. And from all of us here at ABC News, good night.",Moderator,Philadelphia,2024
