SpeechID,Speech,Speaker,Location,Year
542,"Who built the cages, Joe?",Trump,Nashville,2020
543,Let's talk about what we're talking about. What happened? Parents were ripped -- their kids were ripped from their arms and separated.,Biden,Nashville,2020
544,"And now they cannot find over 500 sets of those parents and those kids are alone. Nowhere to go, nowhere to go. It's criminal. It's criminal.",Biden,Nashville,2020
545,Let me just --,Moderator,Nashville,2020
546,"Let me say this. They worked it out, we brought reporters and everything. They are so well taken care of. They're in facilities that were so clean --",Trump,Nashville,2020
547,But some of them haven't been reunited --,Moderator,Nashville,2020
548,"But just answer one question. Who built the cages? A big ask of that, who built the cages?",Trump,Nashville,2020
549,"Let me ask about your immigration policy, Mr. Vice President. The Obama administration did fail to deliver immigration reform, which had been a key promise during the administration.",Moderator,Nashville,2020
550,It also presided over record deportations as well as family detentions at the border before changing course. So why should voters trust you with an immigration overhaul now?,Moderator,Nashville,2020
551,"Because we made a mistake. It took too long to get it right. Too long to get it right. I'll be President of the United States, not Vice President of the United States.",Biden,Nashville,2020
552,"And the fact is, and I've made it very clear, within 100 days, I'm going to send to the United States Congress a pathway to citizenship for over 11 million undocumented people.",Biden,Nashville,2020
553,"And all those so called Dreamers, those DACA kids, they're going to be legally certified again, to be able to stay in this country, and put on a path to citizenship.",Biden,Nashville,2020
554,"The idea that they are being sent home by this guy, and they want to do, that is they go to a country they've never seen before.",Biden,Nashville,2020
555,"I can imagine you're five years old, your parents are taking you across the Rio Grande River and it's and it's illegal. You say 'Oh, no, Mom, leave me here.",Biden,Nashville,2020
556,"I'm not gonna go with you.' They've been here. Many of them are model citizens. 20,000 are first responders out there taking care of people during this crisis. We owe them. We owe them.",Biden,Nashville,2020
557,"President Trump, your response.",Moderator,Nashville,2020
558,He had eight years to do what he said he was going to do.,Trump,Nashville,2020
559,"And I've changed without having a specific -- we get rid of catch and release, got rid of a lot of horrible things that they put in and that they live with.",Trump,Nashville,2020
560,But he had eight years he was vice president. He did nothing except build cages to keep children in.,Trump,Nashville,2020
561,"Vice President, what's your response?",Moderator,Nashville,2020
562,"The catch and release, you know what he's talking about there? If in fact, you had family, came across, they're arrested. They, in fact, were given a date to show up for their hearing.",Biden,Nashville,2020
563,"They were released. And guess what, they showed up for the hearing.",Biden,Nashville,2020
564,This is the first President in the history of the United States of America that anybody seeking asylum has to do it in another country. That's never happened before.,Biden,Nashville,2020
565,"That's never happened before in our country. You come to the United States and you make your case. That's how you seek asylum, based on the following premise, why I deserve it under American law.",Biden,Nashville,2020
566,They're sitting in squalor on the other side of the river.,Biden,Nashville,2020
567,"President Trump, there is --",Moderator,Nashville,2020
568,It's so important. It shows that he has no understanding of immigration of the laws. Catch and release is a disaster.,Trump,Nashville,2020
569,"A murderer would come in, a rapist would come in, a very bad person would come in -- we would take their name, we have to release them into our country.",Trump,Nashville,2020
570,And then you say they come back. Less than 1% of the people come back.,Trump,Nashville,2020
571,Not true.,Biden,Nashville,2020
572,"We have to send ICE out and Border Patrol out to find them. We would say, 'Come back in two years, three years -- we're going to give you a court case.",Trump,Nashville,2020
573,"You did Perry Mason, we're going to give you a court case. When you say they come back, they don't come back, Joe. They never come back.",Trump,Nashville,2020
574,"Only the really -- I hate to say this -- but those with the lowest IQ, they might come back.",Trump,Nashville,2020
575,"OK, President Trump, let's give Vice President Biden a chance to respond, and then we're going to move on to the next section.",Moderator,Nashville,2020
576,"You don't know the law, Joe.",Trump,Nashville,2020
577,"Vice President Biden, your response.",Moderator,Nashville,2020
578,I know the law. What he's telling you is simply not true.,Biden,Nashville,2020
579,They don't come back.,Trump,Nashville,2020
580,Check it out.,Biden,Nashville,2020
581,"All right, let's move on --",Moderator,Nashville,2020
582,But we don't have to worry about it because I terminated it. So we don't have to worry about it,Trump,Nashville,2020
583,"All right, let's move on to the next section --",Moderator,Nashville,2020
584,You have 525 kids not knowing where in God's name they're going to be and lost their parents.,Biden,Nashville,2020
585,Go ahead.,Trump,Nashville,2020
586,"All right. Let's talk about our next section, which is race in America. And I want to talk about the way Black and Brown Americans experience race in this country.",Moderator,Nashville,2020
587,"Part of that experience is something called ""the talk."" It happens regardless of class and income -- parents who feel they have no choice but to prepare their children for",Moderator,Nashville,2020
588,"the chance that they could be targeted, including by the police, for no reason other than the color of their skin. Mr.",Moderator,Nashville,2020
589,"Vice President, in the next two minutes, I want you to speak directly to these families. Do you understand why these parents fear for their children?",Moderator,Nashville,2020
590,"I do. I do. You know, my daughter is a social worker. And she's written a lot about this. She's got a graduate degree from the University of Pennsylvania in social work.",Biden,Nashville,2020
591,"So, one of the reasons why I ended up working on the East side of Wilmington, Delaware, which is 90 percent African American, was to learn more about what was going on.",Biden,Nashville,2020
592,"When I didn't -- I never had to tell my daughter if she's pulled over, make sure she puts, for traffic stop, puts both hands on top of the wheel.",Biden,Nashville,2020
593,And don't reach for the glove box because someone may shoot you.,Biden,Nashville,2020
594,"But a Black parent, no matter how wealthy or how poor they are, has to teach their child, when you're walking down the street, don't have a hoodie on when",Biden,Nashville,2020
595,"you go across the street, making sure that you, in fact, if you get pulled over, just Yes or No sir, just hands on top of the wheel.",Biden,Nashville,2020
596,"Because you are in fact, the victim, whether you're a person making 300,000 -- $300,000-a-year person, or someone who's on food stamps. The fact of the matter is there is institutional racism in America.",Biden,Nashville,2020
597,"And we have always said we've never lived up to it. Do we hold these truths to be sovereign, are all men and women are created equal?",Biden,Nashville,2020
598,Guess what -- we have never ever lived up to it. We have constantly been moving the needle further and further between inclusion and exclusion.,Biden,Nashville,2020
599,This is the first president come along and says that's the end of that. We're not going to do that anymore.,Biden,Nashville,2020
600,"We have to provide for economic opportunity, better education, better health care, better access to schooling, better access to opportunity to borrow money to start businesses. All the things we can do.",Biden,Nashville,2020
601,And I've laid out a clear plan as to how to do those things. Just to give people a shot.,Biden,Nashville,2020
602,"It's about accumulating the ability to have wealth, as well as it is to be free from violence.",Biden,Nashville,2020
603,"President Trump, same question to you. And let me remind you of the question, I would like you to speak directly to these families. Do you understand why these parents fear for their children?",Moderator,Nashville,2020
604,"Yes, I do. And again, he's been in government 47 years. He never did a thing except in 1994, when he did such harm to the Black community.",Trump,Nashville,2020
605,"And they were called, and he called them, super predators. And he said that, he said it -- super predators. And they can never live that down. 1994, your crime bill, the super predators.",Trump,Nashville,2020
606,"Nobody has done more for the Black community than Donald Trump. And if you look, with the exception of Abraham Lincoln--possible exception, but the exception of Abraham Lincoln, nobody has done what I've done.",Trump,Nashville,2020
607,"Criminal justice reform, Obama and Joe didn't do it. I don't even think they tried because they had no chance at doing it. They might have wanted to do it.",Trump,Nashville,2020
608,"But if you had to see the arms I had a twist to get that done, it was not a pretty picture.",Trump,Nashville,2020
609,And everybody knows it including some very liberal people that cried in my office--they cried in the Oval Office.,Trump,Nashville,2020
610,"Two weeks later, they're out saying, 'Gee, we have to defeat him.' Criminal justice reform, prison reform, opportunity zones with Tim Scott, a great senator from South Carolina.",Trump,Nashville,2020
611,He came in with this incredible idea for opportunity zones. It's one of the most successful programs. People don't talk about it. Tremendous investment is being made.,Trump,Nashville,2020
612,"Biggest beneficiary, the Black and Hispanic communities and then historically Black colleges and universities.",Trump,Nashville,2020
613,"After three years of coming to the office, I love some of those guys, they were great, they came into the office.",Trump,Nashville,2020
614,"And they said-- I said, 'What are you doing after three years?' I said, 'Why do you keep coming back?' 'Because we have no funding'.",Trump,Nashville,2020
615,"I said, 'You don't have to come back every year', 'We have to come back', because President Obama would never give them long term funding. And I did.",Trump,Nashville,2020
616,"Ten-year, long term funding, and I give them more money than they asked for, because I said, 'I think you need more'.",Trump,Nashville,2020
617,"And I said, 'The only bad part about this is I may never see you again', because I got very friendly with them and they like me and I like them.",Trump,Nashville,2020
618,But I saved colleges and universities.,Trump,Nashville,2020
619,"OK. And we're going to talk about both of your records, but your response to that Vice President?",Moderator,Nashville,2020
620,"My response to that is I never, ever said what he accused me of saying.",Biden,Nashville,2020
621,"The fact of the matter is, in 2000 though, after the crime bill had been in the law for a while, this is the guy who said, 'The problem with",Biden,Nashville,2020
622,"the crime bill, there's not enough people in jail. There's not enough people in jail,' and go on my website, get the quote the date when he said it, 'not enough people'.",Biden,Nashville,2020
623,"He talked about marauding gangs, young gangs, the people who are going to mauraud our cities.",Biden,Nashville,2020
624,"This is a guy who when the Central Park five, five innocent Black kids, he continued to push for making sure that they got the death penalty.",Biden,Nashville,2020
625,"None of them were-- none of them were guilty of what the crime, of the crimes that were suggested.",Biden,Nashville,2020
626,"Look, and talk about he, granted, he did in fact let 20 people-- he committed 20 people's sentences. We committed over 1,000 people's sentences. Over 1,000.",Biden,Nashville,2020
627,"The very law he's talking about is a law that, in fact, initiated by Barack Obama.",Biden,Nashville,2020
628,"And secondly, we're in a situation here where we-- the federal prison system was reduced by 38,000 people under our administration.",Biden,Nashville,2020
629,"And one of the things we should be doing is there should be no, no minimum mandatories in the law.",Biden,Nashville,2020
630,That's why I'm offering $20 billion to states to change their state laws to eliminate minimum mandatories and set up drug courts. Nobody should be going to jail because they have a drug problem.,Biden,Nashville,2020
631,"They should be going to rehabilitation, not to jail. We should fundamentally change the system and that's what I'm going to do.",Biden,Nashville,2020
632,"But why didn't he do it four years ago? Why didn't you do that four years ago, even less than that? Why didn't you--",Trump,Nashville,2020
633,I am not--,Biden,Nashville,2020
634,You were vice president. You keep talking about all these things you're going to do and you're going to do this. But you were there just a short time ago and you guys did nothing.,Trump,Nashville,2020
635,We did--,Biden,Nashville,2020
636,"You know, Joe, I ran because of you. I ran because of Barack Obama, because you did a poor job. If I said you did a good job, I would have never run.",Trump,Nashville,2020
637,"I would've never run. I ran because of you. I'm looking at you now, you're a politician. I ran because of you.",Trump,Nashville,2020
638,"All right, Vice President Biden, your response to that? And then I do have some questions for both of you.",Moderator,Nashville,2020
639,"Well, I'll tell you what, I hope he does look at me because what's happening here is you know who I am, you know who he is, you know his",Biden,Nashville,2020
640,"character, you know my character, you know our reputations for honor and telling the truth. I am anxious to have this race. I'm anxious to see this take place.",Biden,Nashville,2020
641,I am-- the character of the country is on the ballot. Our character is on the ballot. Look at us closely.,Biden,Nashville,2020
642,Let me ask them some follow--,Moderator,Nashville,2020
643,Excuse me--,Trump,Nashville,2020
644,Please respond and then we're gonna have follow up questions.,Moderator,Nashville,2020
645,"If this stuff is true about Russia, Ukraine, China, other countries, a wreck-- If this is true, then he's a corrupt politician. So don't give me the stuff about how you're this innocent baby.",Trump,Nashville,2020
646,"Joe, they're calling you a corrupt politician--",Trump,Nashville,2020
647,Nobody says--,Biden,Nashville,2020
648,"President Trump, I want to stay on the issue of race. We're talking about the issue--",Moderator,Nashville,2020
649,It's the laptop from hell. The laptop from hell.,Trump,Nashville,2020
650,"President Trump, we're talking about race right now and I do want to speak on the issue of race. President Trump---",Moderator,Nashville,2020
651,"Nobody-- Kristen, I have to respond to that.",Biden,Nashville,2020
652,"Please, very quickly.",Moderator,Nashville,2020
653,"Look, there are 50 former National Intelligence folks who said that what this, he's accusing me of is a Russian plan.",Biden,Nashville,2020
654,"They have said that this has all the characteristics-- four-- five former heads of the CIA, both parties, say what he's saying is a bunch of garbage.",Biden,Nashville,2020
655,"Nobody believes it except him, his, and his good friend Rudy Giuliani.",Biden,Nashville,2020
656,"You mean, the laptop is now another Russia, Russia, Russia hoax? You gotta be--",Trump,Nashville,2020
657,That's exactly what-- That's exactly what--,Biden,Nashville,2020
658,"Is this where you're going? This is where he's going. The laptop is Russia, Russia, Russia?",Trump,Nashville,2020
659,"Gentleman, I want to stay on the issue of race, okay--",Moderator,Nashville,2020
660,You have to be kidding here. Here we go again with Russia.,Trump,Nashville,2020
661,"Mr. President, we're gonna continue on the issue of race. Mr. President, you've described the Black Lives Matter movement as a symbol of hate.",Moderator,Nashville,2020
662,You've shared a video of a man chanting white power to millions of your supporters. You've said that Black professional athletes exercising their first amendment rights should be fired.,Moderator,Nashville,2020
663,What do you say to Americans who say that kind of language from a president is contributing to a climate of hate and racial strife?,Moderator,Nashville,2020
664,"Well you have to understand the first time I ever heard of Black Lives Matter they were chanting 'Pigs in a blanket', talking about police, 'Pigs, Pigs', talking about our",Trump,Nashville,2020
665,"police, 'Pigs in a blanket, fry' em like bacon'. I said, 'That's a horrible thing'. And they were marching down the street. And that was my first glimpse of Black Lives Matter.",Trump,Nashville,2020
666,"I thought it was a terrible thing. As far as my relationships with all people, I think I have great relationships with all people. I am the least racist person in this room.",Trump,Nashville,2020
667,What do you say to men who are concerned by that rhetoric?,Moderator,Nashville,2020
668,"I don't, I don't know what to say. I got criminal justice reform done, and prison reform, and opportunity zones. I took care of Black colleges and universities. I don't know what to say.",Trump,Nashville,2020
669,"They can say anything. I mean, they can say anything. It's a very-- it makes me sad because I am the least racist person.",Trump,Nashville,2020
670,"I can't even see the audience because it's so dark, but I don't care who's in the audience. I'm the least racist person in this room.",Trump,Nashville,2020
671,"OK. Vice President Biden, let me ask you, very quickly, and then I have a follow up question for you.",Moderator,Nashville,2020
672,"Abraham Lincoln. Here is one of the most racist presidents we've had in modern history. He pours fuel on every single racist fire, every single one.",Biden,Nashville,2020
673,He started off his campaign coming down the escalator saying he's gonna get rid of those Mexican rapists. He's banned Muslims because they're Muslims. He has moved around and made everything worse across the board.,Biden,Nashville,2020
674,"He says to them about the 'Poor Boys', last time we were on stage here. He said, 'I told him to stand down and stand ready'. Come on.",Biden,Nashville,2020
675,This guy has a dog whistle about as big as a fog horn.,Biden,Nashville,2020
676,"President Trump, I'm going to give you 10 seconds to respond and then have a follow up question.",Moderator,Nashville,2020
677,He made a reference to Abraham Lincoln. Where did that come in? I mean--,Trump,Nashville,2020
678,You said you were Abraham Lincoln.,Biden,Nashville,2020
679,"No, no. I said not since Abraham Lincoln has anybody done what I've done for the Black community. I didn't say 'I'm Abraham Lincoln'.",Trump,Nashville,2020
680,"I said, 'Not since Abraham Lincoln has anybody done but what I've done for the Black community'. Now you have done nothing other than the crime bill, which put--",Trump,Nashville,2020
681,"Oh, God.",Biden,Nashville,2020
682,"Tens of thousands of Black men, mostly, in jail. And you know what?",Trump,Nashville,2020
683,"They remember it because it you look at what's happening with the voting right now, they remember that you treated them very, very badly. Just take a look at what's happening out there.",Trump,Nashville,2020
684,"All right, let me-- Let me ask Vice President Biden about-- Vice President Biden, let me give you a chance to respond within this context.",Moderator,Nashville,2020
685,Crime bill that you supported in the 80s and 90s contributed to the incarceration of tens of thousands of young Black men who had small amounts of drugs in their possession.,Moderator,Nashville,2020
686,"They are sons, they are brothers, they are fathers, they're uncles whose families are still to this day, some of them, suffering the consequences. So speak to those families, why should they vote for you?",Moderator,Nashville,2020
687,"One of the things that is said, in the '80s, we passed 100%, all 100 senators voted for it, a bill on drugs and how to deal with drugs. It was a mistake.",Biden,Nashville,2020
688,"I've been trying to change it since then, particularly the portion on cocaine. That's why I've been arguing that, in fact, we should not send anyone to jail for a pure drug offense.",Biden,Nashville,2020
689,They should be going into treatment across the board. That's what we should be spending money on. That's why I set up drug courts which were never funded by republican friends.,Biden,Nashville,2020
690,They should not be going to jail for a drug or an alcohol problem. They should be going into treatment. Treatment. That's what we've been trying to do.,Biden,Nashville,2020
691,"That's what I'm going to get done because they may-- the American people have now seen that in fact, it was a mistake to pass those laws where they do the drug.",Biden,Nashville,2020
692,But they were not in the crime bill.,Biden,Nashville,2020
693,"But why didn't he get it done? See, it's all talk no action with these politicians. Why didn't he get it? 'That's what I'm gonna do when I become president'.",Trump,Nashville,2020
694,"You were vice president, along with Obama as your President, your leader, for eight years. Why didn't you get it done? You had eight years to get it done?",Trump,Nashville,2020
695,"Now, you're saying you're gonna get it done because you're all talk and no action, Joe.",Trump,Nashville,2020
696,"We got a lot of it done. We released 38,000-- We got 38,000 prisoners left from--",Biden,Nashville,2020
697,You got nothing done,Trump,Nashville,2020
698,"38,000 prisoners were released from federal prison. We have-- there were over 1000 people who were given clemency.",Biden,Nashville,2020
699,"We-- in fact, we're the ones that put in the legislation saying we could look at pattern of practice of the police departments and what they were doing, how they were conducting themselves.",Biden,Nashville,2020
700,"I could go on, but we began the process. We began the process. We lost an election. That's why I'm running to win back that election and change his terrible policy.",Biden,Nashville,2020
701,"I just ask-- I just ask one question: why didn't you do it in the eight years, a short time ago? Why didn't you do it? You just said, 'I'm going to do that.",Trump,Nashville,2020
702,I'm going to do this.' You put tens of thousands of mostly Black young men in prison. Now you're saying you're going to get-- you're going to undo that. Why didn't you get it done?,Trump,Nashville,2020
703,"You had eight years with Obama? You know why, Joe, because you're all talk and no action.",Trump,Nashville,2020
704,"All right, Vice President Biden and then we're gonna move on to the next section.",Moderator,Nashville,2020
705,We had a Republican Congress. That's the answer.,Biden,Nashville,2020
706,OK.,Moderator,Nashville,2020
707,"Well, you gotta talk-- you gotta talk 'em into it, Joe. Sometimes you gotta talk 'em into it.",Trump,Nashville,2020
708,"All right, we're gonna move on to our next section which is climate change-",Moderator,Nashville,2020
709,Like I did with criminal justice reform. I had to talk Democrats into it.,Trump,Nashville,2020
710,"Gentlemen, we're running out of time so we gotta get on to climate change, please. You both have very different visions on climate change.",Moderator,Nashville,2020
711,"President Trump, you say that environmental regulations have hurt jobs in the energy sector. Vice President Biden, you have said you see addressing climate change as an opportunity to create new jobs.",Moderator,Nashville,2020
712,"For each of you, how would you both combat climate change and support job growth at the same time? Starting with you, President Trump, you have two minutes uninterrupted.",Moderator,Nashville,2020
713,"So we have the trillion trees program, we have so many different programs. I do love the environment, but what I want the cleanest, crystal clear water, the cleanest air.",Trump,Nashville,2020
714,"We have the best, lowest number in carbon emissions, which is a big standard that I noticed Obama goes with all the time. Not Joe.",Trump,Nashville,2020
715,"I haven't heard him use the term because I'm not sure he knows what it represents or means, but I have heard Obama use it.",Trump,Nashville,2020
716,And we have the best carbon emission numbers that we've had in 35 years.,Trump,Nashville,2020
717,"Under this administration, we are working so well with industry, but what we can't do-- Look at China, how filthy it is. Look at Russia. Look at India. It's filthy. The air is filthy.",Trump,Nashville,2020
718,"The Paris Accord, I took us out because we were going to have to spend trillions of dollars and we were treated very unfairly.",Trump,Nashville,2020
719,"When they put us in there, they did us a great disservice. They were going to take away our businesses.",Trump,Nashville,2020
720,"I will not sacrifice tens of millions of jobs, thousands and thousands of companies because of the Paris Accord. It was so unfair. China doesn't kick in until 2030.",Trump,Nashville,2020
721,"Russia goes back to a low standard and we kicked in right away. It would-- It would have been-- It would have destroyed our businesses. So, you ready? We have done an incredible job environmentally.",Trump,Nashville,2020
722,"We have the cleanest air, the cleanest water and the best carbon emission standards that we've seen in many, many years.",Trump,Nashville,2020
723,"Vice President, Biden--",Moderator,Nashville,2020
724,And we haven't destroyed our industries.,Trump,Nashville,2020
725,"Vice President Biden, two minutes to you uninterrupted.",Moderator,Nashville,2020
726,"Climate change, climate warming, global warming is an existential threat to humanity. We have a moral obligation to deal with it.",Biden,Nashville,2020
727,And we're told by all the leading scientists in the world that we don't have much time. We're going to pass the point of no return within the next eight to 10 years.,Biden,Nashville,2020
728,"Four years of this man eliminating all the regulations that were put in by us to clean up the climate, to clean up-- to limit the-- limit of admissions will",Biden,Nashville,2020
729,put us in a position where we're going to be in real trouble.,Biden,Nashville,2020
730,"Here's where we have a great opportunity, I was able to get both all the environmental organizations as well as labor, people worried about jobs, to support my climate plan.",Biden,Nashville,2020
731,"Because what it does, it will create millions of new, good-paying jobs.",Biden,Nashville,2020
732,"We're going to invest in, for example, 500,000-- 50,000, excuse me, 50,000 charging stations on our highways so that we can own the electric car market in the future. In the meantime, China's doing that.",Biden,Nashville,2020
733,"We're going to be in a position where we're going to see to it that we're going to take 4 million existing billion, buildings and 2 million existing homes and",Biden,Nashville,2020
734,"retrofit them so they don't leak as much energy, saving hundreds of millions of barrels of oil in the process and creating a significant number of jobs.",Biden,Nashville,2020
735,"And by the way, the whole idea of what this is all going to do, it's going to create millions of jobs and it's going to clean the environment.",Biden,Nashville,2020
736,Our health and our jobs are at stake. That's what's happening.,Biden,Nashville,2020
737,"And we-- right now, by the way, Wall Street firm has indicated that my plan-- My plan will, in fact, create 18.6 million jobs, 7 million more than his.",Biden,Nashville,2020
738,"This from Wall Street and I'll create $1 trillion more in economic growth than his proposal does, not on climate just on the economy.",Biden,Nashville,2020
739,"President Trump, your response --",Moderator,Nashville,2020
740,"They came out and said very strongly, '$6,500 will be taken away from families under his plan', that his plan is an economic disaster.",Trump,Nashville,2020
741,"If you look at what he wants to do, you know if you look at his plan, you know, you know who developed it? AOC+3. They know nothing about the climate.",Trump,Nashville,2020
742,"I mean, she's got a good line of stuff, but she knows nothing about the climate. And they're all hopping through hoops for AOC+3. Look, they're real play costs $100 trillion.",Trump,Nashville,2020
743,"If we had the best year in the history of our country for 100 years, we would not even come close to a number like that.",Trump,Nashville,2020
744,"When he says buildings, they want to take buildings down because they want to make bigger windows into smaller windows.",Trump,Nashville,2020
745,"As far as they're concerned, if you had no window it would be a lovely thing. This is the craziest plan that anybody has ever seen. And this wasn't done by smart people.",Trump,Nashville,2020
746,"This wasn't done by anybody. Frankly, I don't even know how it can be good politically. They want to spend $100 trillion. That's their real number. He's trying to say it was six.",Trump,Nashville,2020
747,"It's $100 trillion. They want to knock down buildings and build new buildings with little tiny, small windows and many other things. And many other things--",Trump,Nashville,2020
748,"All right-- Okay, let me have the vice president respond and we're running out of time and we have a lot more questions. So let's hear from the Vice President.",Moderator,Nashville,2020
749,I have a number of more questions.,Moderator,Nashville,2020
750,I don't know where he comes from. I don't know where he comes up with these numbers. $100 trillion? Give me a break.,Biden,Nashville,2020
751,"This plan was-- This plan has been endorsed by every major-- every major environmental group and every labor group. Labor. Because they know the future lies, the future lies in us being able to breath.",Biden,Nashville,2020
752,"And they know they're good jobs in getting us there. And by the way, the fastest growing industry in America are--is, is, is the electric--excuse me, solar energy and wind.",Biden,Nashville,2020
753,"He thinks wind causes cancer, windmills. It's the fastest growing jobs and they pay good prevailing wages, 45-50 bucks an hour.",Biden,Nashville,2020
754,"We can grow and we can be cleaner, if we go the route I'm proposing.",Biden,Nashville,2020
755,President Trump-- Please respond and then I have a follow up.,Moderator,Nashville,2020
756,Excuse me. We are energy independent for the first time. We don't need all of these countries that we had a fight war over because we needed their energy. We are energy independent.,Trump,Nashville,2020
757,"I know more about wind than you do. It's extremely expensive, kills all the birds, it's very intermittent.",Trump,Nashville,2020
758,It's got a lot of problems and they happen to make the windmills in both Germany and China.,Trump,Nashville,2020
759,"And the fumes coming up-- If you're a believer in carbon emission, the fumes coming up to make-- make these massive windmills is more than anything that we're talking about",Trump,Nashville,2020
760,"with natural gas, which is very clean. One other thing--",Trump,Nashville,2020
761,Find me a scientist that says that.,Biden,Nashville,2020
762,"Solar. I love solar, but solar doesn't quite have it yet. It's not powerful enough yet to-- to really run our big beautiful factories that we need to compete with the world--",Trump,Nashville,2020
763,False.,Biden,Nashville,2020
764,"So, it's all a pipe dream, but you know what we'll do? We're gonna have the greatest economy in the world. But if you want to kill the economy, get rid of your oil industry.",Trump,Nashville,2020
765,You want-- And what about fracking?,Trump,Nashville,2020
766,All right. Let me allow Vice President Biden to respond--,Moderator,Nashville,2020
767,I have never said I oppose fracking.,Biden,Nashville,2020
768,You said it on tape.,Trump,Nashville,2020
769,I did? Show the tape. Put it on your website.,Biden,Nashville,2020
770,I'll put it on.,Trump,Nashville,2020
771,Put it on the website. The fact of the matter is he's flat lying.,Biden,Nashville,2020
772,Would you rule out banning fracking?,Moderator,Nashville,2020
773,"I do rule out banning fracking because the answer we need-- We need other industries to transition to get to, ultimately, a complete zero emissions by 2025.",Biden,Nashville,2020
774,What I will do with fracking over time is make sure that we can capture the emissions from the fracking. Capture the emissions from gas.,Biden,Nashville,2020
775,We can do that and we can do that by investing money into-- It's a transition to that.,Biden,Nashville,2020
776,I have one more question--,Moderator,Nashville,2020
777,"Excuse me. He was against fracking. He said it. I will show that to you tomorrow. 'I am against fracking', until he got the nomination, went to Pennsylvania than he said-- You know what, Pennsylvania?",Trump,Nashville,2020
778,He'll be against it very soon because his party is totally against it.,Trump,Nashville,2020
779,"Fracking on federal Land, I said. No fracking or oil on federal land--",Biden,Nashville,2020
780,Let me ask this final question in this section and then I want to move on to our final section.,Moderator,Nashville,2020
781,"President Trump, people of color are much more likely to live near oil refineries and chemical plants. In Texas there are families who worry the plants near them are making them sick.",Moderator,Nashville,2020
782,Your administration has rolled back regulations on these kinds of facilities. Why should these families give you another four years in office?,Moderator,Nashville,2020
783,"The families that we're talking about are employed heavily and they are making a lot of money, more money than they've ever made.",Trump,Nashville,2020
784,"If you look at the kind of numbers that we produce for Hispanic, or Black, or Asian, it's nine times greater, the percentage gain than it was under-- in three",Trump,Nashville,2020
785,"years-- than it was under eight years of the two of them, to put it nicely. Nine times more.",Trump,Nashville,2020
786,"Now, somebody lives-- I have not heard the numbers or the statistics that you're saying-- But they're making a tremendous amount of money. Economically, we saved it.",Trump,Nashville,2020
787,And I saved it again a number of months ago when oil was crashing because of the pandemic. We saved it.,Trump,Nashville,2020
788,"We got-- Say what you want of that relationship, we got Saudi Arabia, Mexico and Russia to cut back, way back.",Trump,Nashville,2020
789,We saved our oil industry and now it's very vibrant and everybody has very inexpensive gasoline. Remember that.,Trump,Nashville,2020
790,"Vice President Biden, your response and then we're going to have a final question for both of you.",Moderator,Nashville,2020
791,"My response is that those people live on what they call 'Fence Lines'. He doesn't understand this. They live near chemical plants that, in fact, pollute. Chemical plants, and oil plants and refineries that pollute.",Biden,Nashville,2020
792,"I used to live near that when I was growing up in Claremont, Delaware.",Biden,Nashville,2020
793,"And all the more oil refineries in Marcus Hook and the Delaware River than there is anyplace, including in Houston at the time.",Biden,Nashville,2020
794,"When my mom would get the car when they're first frost to drive me to school, turned on the windshield wipers there'd be oil slick in the window.",Biden,Nashville,2020
795,"That's why so many people in my state were dying and getting cancer. The fact is those frontline communities, it doesn't matter what you're paying them. It matters how you keep them safe.",Biden,Nashville,2020
796,"What do you do? And you impose restrictions on the pollution, that the pollutants coming out of those fenceline communities.",Biden,Nashville,2020
797,"OK, I have one final question--",Moderator,Nashville,2020
798,Would you close down the-- Would you close down the oil industry?,Trump,Nashville,2020
799,I would transition from the oil industry. Yes.,Biden,Nashville,2020
800,"Oh, transition.",Trump,Nashville,2020
801,It is a big statement because I would stop--,Biden,Nashville,2020
802,Why would you do that?,Moderator,Nashville,2020
803,Because the oil industry significantly — but here's the deal —,Biden,Nashville,2020
804,That's a big statement.,Trump,Nashville,2020
805,"Well, if you let me finish the statement, because it has to be replaced by renewable energy over time. Over time. And I'd stop giving to the oil industry-- I'd stop giving them federal subsidies.",Biden,Nashville,2020
806,"You won't give federal subsidies to the gas and, excuse me, to solar and wind. Why are we giving it to the oil industry?",Biden,Nashville,2020
807,We actually do give it to solar and wind--,Trump,Nashville,2020
808,"All right, we have one final question--",Moderator,Nashville,2020
809,That's the biggest statement. In terms of business. that's the biggest statement.,Trump,Nashville,2020
810,"All right, we have one final question-- Mr. President--",Moderator,Nashville,2020
811,Because basically what he's saying is he's going to destroy the oil industry. Will you remember that Texas? Will you remember that Pennsylvania? Oklahoma? Ohio?,Trump,Nashville,2020
812,"Vice President Biden, let me give you ten seconds to respond and then I have to get to the final question. Vice President Biden?",Moderator,Nashville,2020
813,"He takes everything out of context, but the point is, look, we have to move toward a net zero emissions. The first place to do that by the year 2025 is in energy production.",Biden,Nashville,2020
814,"By 2050, totally.",Biden,Nashville,2020
815,All right. One final question--,Moderator,Nashville,2020
816,Is he gonna get China to do it? Is he going to get China to do it?,Trump,Nashville,2020
817,"No, we're finished with this. We have to move on to our final question.",Moderator,Nashville,2020
818,"No, I'm going to rejoin the Paris Accord and get China to abide by what they agreed to",Biden,Nashville,2020
819,But that'll cost you $1 trillion.,Trump,Nashville,2020
